"sigr","q_srv1","q_srv2","F40","natmort","spawn_biom_proj","ABC","obj_fun","tot_biom_1977","tot_biom_1978","tot_biom_1979","tot_biom_1980","tot_biom_1981","tot_biom_1982","tot_biom_1983","tot_biom_1984","tot_biom_1985","tot_biom_1986","tot_biom_1987","tot_biom_1988","tot_biom_1989","tot_biom_1990","tot_biom_1991","tot_biom_1992","tot_biom_1993","tot_biom_1994","tot_biom_1995","tot_biom_1996","tot_biom_1997","tot_biom_1998","tot_biom_1999","tot_biom_2000","tot_biom_2001","tot_biom_2002","tot_biom_2003","tot_biom_2004","tot_biom_2005","tot_biom_2006","tot_biom_2007","tot_biom_2008","tot_biom_2009","tot_biom_2010","tot_biom_2011","tot_biom_2012","tot_biom_2013","tot_biom_2014","tot_biom_2015","tot_biom_2016","tot_biom_2017","tot_biom_2018","tot_biom_2019","tot_biom_2020","log_rec_dev_1948","log_rec_dev_1949","log_rec_dev_1950","log_rec_dev_1951","log_rec_dev_1952","log_rec_dev_1953","log_rec_dev_1954","log_rec_dev_1955","log_rec_dev_1956","log_rec_dev_1957","log_rec_dev_1958","log_rec_dev_1959","log_rec_dev_1960","log_rec_dev_1961","log_rec_dev_1962","log_rec_dev_1963","log_rec_dev_1964","log_rec_dev_1965","log_rec_dev_1966","log_rec_dev_1967","log_rec_dev_1968","log_rec_dev_1969","log_rec_dev_1970","log_rec_dev_1971","log_rec_dev_1972","log_rec_dev_1973","log_rec_dev_1974","log_rec_dev_1975","log_rec_dev_1976","log_rec_dev_1977","log_rec_dev_1978","log_rec_dev_1979","log_rec_dev_1980","log_rec_dev_1981","log_rec_dev_1982","log_rec_dev_1983","log_rec_dev_1984","log_rec_dev_1985","log_rec_dev_1986","log_rec_dev_1987","log_rec_dev_1988","log_rec_dev_1989","log_rec_dev_1990","log_rec_dev_1991","log_rec_dev_1992","log_rec_dev_1993","log_rec_dev_1994","log_rec_dev_1995","log_rec_dev_1996","log_rec_dev_1997","log_rec_dev_1998","log_rec_dev_1999","log_rec_dev_2000","log_rec_dev_2001","log_rec_dev_2002","log_rec_dev_2003","log_rec_dev_2004","log_rec_dev_2005","log_rec_dev_2006","log_rec_dev_2007","log_rec_dev_2008","log_rec_dev_2009","log_rec_dev_2010","log_rec_dev_2011","log_rec_dev_2012","log_rec_dev_2013","log_rec_dev_2014","log_rec_dev_2015","log_rec_dev_2016","log_rec_dev_2017","log_rec_dev_2018","log_rec_dev_2019","log_rec_dev_2020","spawn_biom_1977","spawn_biom_1978","spawn_biom_1979","spawn_biom_1980","spawn_biom_1981","spawn_biom_1982","spawn_biom_1983","spawn_biom_1984","spawn_biom_1985","spawn_biom_1986","spawn_biom_1987","spawn_biom_1988","spawn_biom_1989","spawn_biom_1990","spawn_biom_1991","spawn_biom_1992","spawn_biom_1993","spawn_biom_1994","spawn_biom_1995","spawn_biom_1996","spawn_biom_1997","spawn_biom_1998","spawn_biom_1999","spawn_biom_2000","spawn_biom_2001","spawn_biom_2002","spawn_biom_2003","spawn_biom_2004","spawn_biom_2005","spawn_biom_2006","spawn_biom_2007","spawn_biom_2008","spawn_biom_2009","spawn_biom_2010","spawn_biom_2011","spawn_biom_2012","spawn_biom_2013","spawn_biom_2014","spawn_biom_2015","spawn_biom_2016","spawn_biom_2017","spawn_biom_2018","spawn_biom_2019","spawn_biom_2020","log_mean_rec","spawn_biom_proj_2021","spawn_biom_proj_2022","spawn_biom_proj_2023","spawn_biom_proj_2024","spawn_biom_proj_2025","spawn_biom_proj_2026","spawn_biom_proj_2027","spawn_biom_proj_2028","spawn_biom_proj_2029","spawn_biom_proj_2030","spawn_biom_proj_2031","spawn_biom_proj_2032","spawn_biom_proj_2033","spawn_biom_proj_2034","spawn_biom_proj_2035","pred_catch_proj_2021","pred_catch_proj_2022","pred_catch_proj_2023","pred_catch_proj_2024","pred_catch_proj_2025","pred_catch_proj_2026","pred_catch_proj_2027","pred_catch_proj_2028","pred_catch_proj_2029","pred_catch_proj_2030","pred_catch_proj_2031","pred_catch_proj_2032","pred_catch_proj_2033","pred_catch_proj_2034","pred_catch_proj_2035","rec_proj_2021","rec_proj_2022","rec_proj_2023","rec_proj_2024","rec_proj_2025","rec_proj_2026","rec_proj_2027","rec_proj_2028","rec_proj_2029","rec_proj_2030","tot_biom_proj_2020"
1.66247,0.539162,1,0.106979,0.07,57167.2,11662.6,572.809,24332.9,24777.1,24944.8,27368.8,28401,30833,32502.3,35567.9,36836.7,39485.1,41317.5,44582.8,45967.1,52718.4,57718.4,64025.2,66733.2,69547.5,72844.7,78294.8,81792,85581,91809.8,93752,97952.3,103455,108160,112704,117783,121304,123609,124527,124423,124846,126640,129592,131163,138772,143278,145619,145602,144785,142533,137964,-2.38886,-2.53849,0.909997,0.912107,-1.78064,-1.37323,-3.08149,-0.16164,-0.52973,-4.04394,-0.530173,-0.480702,0.233969,-0.801314,-0.0542307,-0.533963,-1.46964,-1.8555,-1.59277,-0.114591,-1.26716,-1.27925,1.25767,-1.47458,-2.47127,1.01901,-0.247722,0.48335,-1.25297,0.498523,0.768448,-0.665249,2.07676,0.995846,1.4738,-1.16776,2.0723,-4.47078,0.745208,-0.50598,1.90293,1.16359,2.87096,1.82283,2.25224,0.433028,1.57163,1.81865,2.53559,0.839278,1.82255,2.82447,0.450925,2.24505,2.41976,2.09693,1.85184,2.17705,1.09001,1.22305,1.61326,1.655,2.04953,2.46298,2.32539,2.00682,3.21426,1.14235,-1.28159,-1.29256,-0.895947,0.107698,-1.8648,9332.35,9400.64,9518.79,9708.63,9473.53,9621.12,9944.73,10244.5,10720.6,12067.9,13537.2,15075.1,15910.2,17065.2,17789.4,18494,18570.7,19160.5,20657.8,22882.2,25403.5,27728.4,29469,30397.3,31718.1,33414.7,35095.4,37137.8,39434.1,41933,44295.7,46140.1,47513.6,48575,49167.2,49644.9,49282,49232.3,49762,50680,51909.6,54066.4,56385.2,58011.9,0.417653,57167.2,53871.7,50387.2,46779.9,43779.8,42066.6,42047.4,43640.8,46093.9,48256.7,49124.9,48520.3,46889,44958.6,43269.5,11662.6,11267.3,10463.1,9511.73,8609.83,7904.36,7578.09,7800.5,8558.26,9511.15,10086.8,10051.1,9609.28,9004.6,8458.33,14.4415,18.4978,42.164,29.6031,2.56563,7.15661,3.1713,0.748439,0.913043,29.206,136045
1.54522,0.643576,1,0.101508,0.07,41690.7,8780.36,578.042,18588.8,18982.8,20140.5,22784.9,25277.2,28059.9,30125,33185,35125.1,38570,40946.8,44658.6,44819,49600.1,55904.4,62449.2,65243.8,69104.9,72201.7,78075.3,81247.6,85740.9,90310.9,90589.2,93571.2,97899,100095,103384,106350,107640,108187,107151,105200,104656,104035,106380,105248,110659,112882,114550,113965,112635,110798,108158,-0.0149015,-1.45713,-2.10303,-1.16442,-0.525571,-2.16956,-2.65245,-1.82784,-2.68228,-2.00897,0.0422599,-2.53428,-2.67268,-3.61588,0.330566,-2.91331,-0.352881,-0.413304,0.0314397,-0.748851,-2.6162,-1.84887,-0.00627507,-2.30023,0.565757,-0.741365,1.09077,0.142292,-3.0692,1.60075,-1.99948,0.987928,1.97426,1.38603,1.54765,-0.0648509,1.65006,-2.47787,1.84761,-0.00192508,2.00935,1.1588,2.90201,2.22064,2.3468,-0.392276,2.10861,0.818126,2.79565,-1.39533,2.31911,2.49184,0.419424,2.26754,2.54646,1.36764,1.91074,1.88877,0.893552,0.668854,1.78867,0.740886,2.02938,2.25105,2.55727,0.501828,3.15587,-0.0187684,0.660289,-2.51465,0.878333,0.8561,0.481344,6268.13,6196.72,6342.24,6626.06,6953.19,7292.85,7770.14,8512.68,9494.71,10857.2,12383.2,13935.6,14111.4,14366.2,15368,16113.1,16333.2,16994.7,18614.1,20736.6,23388.2,25926.2,27827.7,28466.4,29559.5,30790.2,31909.7,33527.6,35192.3,36754.6,38410.1,39173.3,39869.4,40460.3,40215.1,40189.6,39135.7,38552.6,38323.3,38578.1,39026.6,39928.4,41257.1,42565.7,0.315137,41690.7,40257.3,38102.2,35548.2,32870.1,30232.4,27700,25325.8,23170.6,21382.1,19998.7,18961,18227.1,17761.4,17531.2,8780.36,8376.07,7753.77,7116.91,6542.21,6010.76,5499.7,5003.61,4313.74,3647.99,3175.95,2856.8,2636.32,2492,2450.12,2.48141,0.171064,2.15872,1.5683,2.3822,4.58825,2.2879,1.68368,8.47871,3.05389,105374
2.3639,0.712546,1,0.0550611,0.07,40072.1,4404.58,573.405,16113.8,15807.9,16311.4,17698.8,19566.4,21036.6,22312.4,25532.3,27155.5,29525,31282.7,35428.6,37509.5,43065.5,47933.5,54490.6,57839.9,61289.2,63997.1,69608.2,72579.4,76222.8,80644.6,81354.2,83627.5,88164.4,91249.3,94419.6,97274.6,99069.4,100144,99873.8,98424.6,97801.9,97991.6,99226,99459.6,104014,106797,108545,108237,108002,105485,116256,-2.05411,-4.5073,-1.2409,0.74566,-4.84203,-2.39347,-3.27183,-0.690951,0.896442,-0.990993,-3.30376,-1.85667,-0.903247,-2.2472,-1.71706,0.282988,-0.685183,-2.35915,-0.706845,1.24881,-0.475676,-3.66465,0.612611,-1.86352,-1.20765,0.856002,0.415277,0.684789,-1.09754,0.822017,-4.46622,1.39491,1.74913,1.96256,1.29909,-1.92633,2.44619,-1.96317,1.01569,-0.430346,2.69497,1.01529,3.14079,2.10325,2.77853,1.36728,2.00664,1.72396,2.98029,0.839335,2.34843,2.94152,1.09089,2.45519,2.81037,1.96807,2.25797,2.06517,1.23147,1.47873,1.68946,2.05873,1.88376,2.49632,2.43855,2.33654,3.30636,1.54724,1.35468,-4.13588,1.0139,-1.74321,4.213,5941.45,5794.75,5757.95,5883.31,5923.49,5860.3,6036.57,6372.16,6810.86,7782.96,8953.95,10246.6,11182.7,11926.6,12751.4,13585.9,13849.8,14537.6,15772.9,17812.2,20038.8,22250.9,23878.5,24555.5,25360.1,26711.6,28049,29490.7,31105.9,32859.4,34581.6,35839.2,36366.4,37093.2,37358.6,37537.3,36849.4,36384.2,36307.1,36380.1,36650,37742.5,38766,40354.4,-0.0193263,40072.1,40824.5,41172.5,41812.3,43315.8,45764.9,48538.5,50711.7,51794.4,51986.6,51733,51366.7,50934.2,50440,49853.1,4404.58,4459.9,4375.2,4263.5,4299.46,4659.62,5246.23,5656.83,5733.23,5629,5529,5483.23,5445.88,5410,5356.41,17.5432,2.5152,0.439026,3.68538,19.226,4.84028,8.94645,16.3391,3.0941,5.31193,123728
1.5031,0.758379,1,0.142544,0.07,33329.7,9105.66,576.984,21090.8,20407,20745.2,21290.6,22634,24337.5,25506.1,28095.3,29579.9,31525.3,32972.6,35536.2,36730.4,40736.6,45386.4,50327.7,53283.5,56213.4,57754.8,62012.7,65118,67904.2,72499.2,72957.5,75483.1,79954.1,82469.2,85485.9,88239,90389.5,90912.5,89673.7,89016.2,88540.9,88191.5,90314.2,88557.5,91406.1,92206.2,92601.6,92677.9,91903,90229.9,89049.9,-1.55213,-0.938892,0.625098,-0.664278,-0.237615,-1.1457,-0.705774,-0.441205,-1.20049,-2.1795,-2.18545,-1.36528,-0.951937,-2.26072,-0.501074,-2.35675,-1.69429,-0.031208,-1.12509,-1.09212,-1.48197,-0.303002,-0.5936,-0.5612,-1.08518,0.641222,0.481772,-1.03687,-0.427528,0.137928,-3.93691,0.691358,0.630926,1.6098,0.879255,-0.555982,1.55294,-1.07205,0.368752,-0.786773,1.51327,0.991224,2.34348,1.9984,1.77455,0.730707,1.28271,0.232495,2.45063,0.226955,1.3081,2.51955,-0.517773,1.86097,2.31346,0.619123,1.62526,1.57741,0.483143,1.06116,0.192887,1.67556,1.17911,1.54352,2.34727,0.622146,2.47312,-0.347831,0.641478,0.905711,-1.1101,0.684543,1.54161,7810.69,7507.07,7519.53,7606.41,7477.31,7554.85,7591.99,7795.77,8120.47,8885.08,9903.19,11093.1,11781.5,12365.1,12880.4,13292.8,13304.4,13609.2,14336.4,15590.3,17739.9,19772.9,21159.4,21584.4,22232.7,23149.5,24253.5,25585.5,27068.1,28997.5,30396.4,31418.6,32189.6,32975.6,33276,33325.3,32049.5,31337.1,30912.6,30779.4,31119.9,32052.1,32942.2,33783.8,0.561369,33329.7,31129.9,29143.3,27030.2,25041.1,23358.4,22149.1,21426,21376,22286.2,24455.4,28197.2,33269.3,38509.6,42584.6,9105.66,8675.56,8046.75,7368.37,6733.93,6229.75,5855.64,5565.78,5413.43,5437.02,5674.52,6453.64,8197.36,10408.8,11853.6,1.67709,4.32046,11.2236,4.87121,4.16345,13.7651,87.4401,4.95964,0.982667,44.8111,87239.2
1.51261,0.625106,1,0.0731719,0.07,45015.5,6698.17,561.928,22988.4,22356.8,23362.9,24031.1,25302.6,26751.5,27679,29672.7,31620.4,34102.2,36810.8,40674.4,43982.5,47991.7,54870.5,61261.9,63560.3,66940.1,70041.8,74577.6,78456.7,82774.9,88781.2,90509.6,94134.7,98832.5,103083,105943,110162,112576,113868,113796,112186,112482,112828,114032,113444,117687,119597,120497,120820,119851,117533,114367,0.447027,-1.93262,-2.65026,-1.48298,-0.952034,0.222754,0.803489,0.800683,0.494815,-1.28758,-0.605604,0.727022,-1.16529,-1.87346,-0.862458,-1.34383,-1.81749,-1.80452,-1.11578,-0.281805,0.137635,-2.20061,-0.5074,-0.5877,-1.31453,-0.497334,0.513659,-0.100101,0.538149,0.864519,-3.11351,1.33835,1.04679,1.16085,0.85893,0.174075,1.69969,1.07104,1.00351,1.0038,1.88969,1.83089,2.30978,2.42002,1.84196,0.45536,1.73589,1.56193,2.39245,1.19374,2.02764,2.74401,0.368008,2.18071,2.22632,1.88079,1.66953,2.14374,0.440374,1.14776,1.46222,1.04417,2.02383,2.08232,2.15038,1.95403,2.79471,0.849189,-0.63074,1.24026,-1.07765,-1.33364,0.520464,9051.62,8511.12,8343.17,8036.67,7961.34,8084.39,8222.98,8456.3,8938.74,9824.89,10942.1,12125.3,12882.4,13254.9,14363.1,15558.6,15758.3,16693.5,18311.9,20406.4,23153.9,25634.5,27301.3,27946.9,28791.7,30163,31855,33453.9,35639,37995.3,40012.4,41436.8,42348.2,43399.3,43826.8,43870.8,42602.7,41954.7,41543.3,41699.6,42299.1,43593.8,45121.3,46484.4,0.42756,45015.5,44630.2,42775.8,40413.6,37895.9,35542.7,33588.4,32146.3,31219.5,30733.4,30602.1,30691.3,30813.5,30886.9,30920.8,6698.17,6527.87,6199.43,5806.61,5391.08,5011.03,4715.07,4509.97,4388.18,4319.27,4302.3,4361.83,4410.52,4416.2,4424.93,5.95844,3.34235,10.3853,3.1025,11.8147,10.034,4.50627,6.81562,11.9478,2.61421,111592
1.5421,0.720377,1,0.117338,0.07,37587.5,8886.56,553.754,18271.2,18412.7,18273.5,19449.7,20893.2,22079.1,23071.8,25672,27118.6,29797.7,31951.2,35794.2,38598,43638.2,49444.4,55827.7,58278.6,61732.9,63829.2,68443.6,71308.3,75170.6,80185.4,81112.1,83929.2,87434.2,89957.6,92724.2,95251,96368.4,97012.8,95369.8,93767.5,92137.1,92635.9,94641.5,94925,98405.5,100213,101312,101066,99658.6,96741.9,94993.8,-1.89732,0.490988,-1.52286,-0.964946,-0.7349,-2.14659,-1.75711,-1.11826,0.502346,-2.59289,0.00889885,-3.02588,-1.93009,-1.12969,-2.62034,-1.10327,0.263604,-0.811348,-0.225244,-2.25539,-0.949908,-0.276728,-1.72326,-0.919555,-0.405432,0.0420439,0.404461,-1.78267,0.140944,0.322494,0.595077,-1.6709,1.55306,1.48766,0.761418,-2.2701,1.80685,-0.946788,1.37535,0.229254,2.05574,1.27227,2.59821,2.13239,2.05377,0.39113,1.48883,1.01359,2.52337,0.278397,2.2417,2.52197,-0.0993214,1.93397,2.2302,1.35029,1.83494,1.65467,0.704925,1.27112,0.779712,1.67499,1.14747,2.40628,2.08823,1.99458,2.70661,0.0802872,-0.734284,0.393798,-0.955751,-0.529796,1.45,7113.37,6864.2,6698.45,6627.36,6474.62,6317.38,6410.36,6711.43,7174.96,8099.65,9258.19,10481.6,11419.7,11944.5,12751.4,13694.2,13796.4,14779.5,16180.3,18239.2,20810.7,22977.5,24567.9,24992.4,25751.3,26674.6,27986,29540.2,31310.1,32960.7,34373.3,34974.1,35229.8,35472.7,35358.5,35485,34337.6,33334.4,32970.5,33247.7,33897.1,35158.4,36448.9,37999.9,0.405995,37587.5,35504.9,33096.4,30412.3,27791.6,25446.5,23416.1,21708.3,20410.5,19643,19596,20204.4,21096.7,21820.8,22081.8,8886.56,8364.52,7651.52,6924.64,6265.27,5737.62,5291.87,4869.3,4525.21,4167.49,4096.22,4490.86,4942.79,5187.1,5212.18,1.4421,1.29184,4.63945,3.54701,0.430374,21.534,13.5848,1.4172,10.2032,1.06087,92485
1.69184,0.626324,1,0.148591,0.07,44562.5,13415,559.138,20462,20754.3,21574.1,23338.3,25585,27509.4,28340.9,30463.8,32278.4,34680.7,36344.3,39992.3,41273.8,45643.2,50865.8,56919.8,59766,63021.2,66140.9,71246.9,74288.7,78239.5,82687.2,83601.6,87185.8,92646.7,95910.8,99048,103059,105145,105984,104940,103813,102930,104087,107053,108966,115000,118793,122898,124683,127567,127478,126601,-0.301661,-1.40185,-0.776508,-0.33651,-1.38677,-0.61552,-0.269275,-0.30707,-1.07155,-0.79597,-3.34774,-0.746146,-4.13246,-0.118378,0.378725,-1.87694,-0.718894,-0.756538,-2.86104,-0.337708,-1.20915,0.776166,-1.96299,-1.08412,-1.55353,0.956233,0.275565,0.297329,0.287556,0.200853,1.05979,0.578534,1.63896,1.60391,0.926431,-0.373545,1.76949,-1.05318,1.17506,-1.45348,2.21965,0.737607,2.51478,2.39023,2.2354,0.549306,1.57438,1.63938,2.53486,0.910341,2.05263,2.68778,0.765582,2.24288,2.42266,1.49088,1.79025,2.10639,-0.163272,1.41725,1.33115,1.28334,1.66534,2.50327,2.48606,2.19884,2.91508,1.21877,2.01013,1.35836,1.92613,-0.092665,-0.583385,7294.02,7013.14,7062.6,7154.75,7306.73,7479.88,7484.15,7695.74,8443.88,9478.88,10717.9,11977.5,12635.7,13321.7,13869.3,14508.1,14541,15024,16058.6,17683.4,19666.9,21840.7,23247.6,23871.1,24921.1,26483.1,27856.6,29401,31360,33497.7,35188,36228.1,37251.7,38042.3,38500.8,38907.9,38409.6,38190.5,38180.9,38510.8,38967.6,40594.8,42340.4,44539.4,0.354635,44562.5,42825.2,40831.2,38484.7,36011.2,33642,31589.8,29922.4,28522.1,27245.7,25996.4,24821.6,23865.9,23337.5,23344.7,13415,12918.8,12204.2,11391.2,10525.3,9685.26,9055.67,8680.94,8394.66,8058.04,7653.84,7232.02,6854.67,6604.78,6550.39,13.931,9.3403,9.65227,3.84217,7.35886,2.91783,5.87398,7.00451,5.3996,21.3259,127513
1.69244,0.753372,1,0.0940973,0.07,37805.8,7151.59,555.267,19347.3,19839.7,20250.4,22191.6,23561.3,25308.5,26714.1,28179.1,30138.8,32471.3,34442.9,37994.5,40423.3,44578,50791.5,56929.9,59818.8,62302.4,64460.9,69452,72927.1,76102.3,80852.6,80997.8,83517.5,87247,89560.8,92959.5,95287,97595.6,97922,97651.5,96201.5,95024,95528.8,97049.3,96080.3,101429,103407,105183,104875,104406,102505,99894.3,0.326549,-1.74937,-1.59133,-1.35338,-1.8047,-3.54086,-1.38736,0.300578,-1.45121,-1.00295,-0.275821,-2.59433,-1.06708,-2.05459,-3.32088,-2.92852,-2.29138,-1.38105,-1.20111,-3.14792,-1.90314,-1.50765,-1.08278,-0.0142623,0.89128,-1.23719,-1.23827,-0.0727824,0.659365,-1.0397,0.275718,0.0359332,1.58041,0.828879,1.12797,-1.03845,1.6523,-2.30229,0.660915,0.104666,1.81568,1.34323,2.23076,2.17218,1.7467,0.639928,1.38623,1.09315,2.31123,0.849822,1.60985,2.39155,-0.251917,1.73891,2.05612,1.36256,1.61222,1.36468,0.993841,0.273503,1.40097,0.902271,1.31091,2.07043,2.01968,1.25994,2.84534,-0.373489,0.573214,-0.423536,0.0393243,-0.982964,-2.59386,6822.81,6907.91,7033.57,7225.27,7225.98,7200.34,7420.55,7126.82,7814.75,8821.21,10060.7,11399,12255.2,12765.9,13605.4,14425.4,14455,14687.2,15708.2,17650.4,20099.5,22270.1,23907.4,24273.8,25149.9,26310.2,27437.9,29152.7,30710.4,32620.9,34057.4,35024.6,35633.6,36073.4,36250.5,36190.4,34979.5,34313.3,33811.2,33844.6,34070.1,35270.6,36800.7,38593.5,0.599552,37805.8,37602.2,36028.4,33809.4,31294.4,28771.7,26459.9,24520.7,23042.5,22103.8,21565.5,21267.9,21038.8,20786.1,20568.3,7151.59,7079.59,6736.31,6258.25,5738.62,5225.1,4757.49,4354.46,3827.47,3515.29,3357.9,3303.61,3261.82,3170.82,3070.13,2.01386,2.50892,5.54806,2.22664,8.30551,8.16698,2.60929,1.10225,6.86771,2.1373,96554.7
1.56605,0.724974,1,0.11505,0.07,34909.7,7867.52,572.289,19819.4,19991.3,20166,21485.9,22635.5,24097.4,25573.4,28754.9,30089,32621.4,34355.2,37268.8,39215.6,41822.2,47649.5,53371.9,56132.4,58293.7,60696.8,65500.7,67644.8,71152.9,75152.2,76056.1,78217.7,82141.8,84060,86647.4,89116.1,90871.9,91515.8,90824.7,88224,86351.1,86203.3,87360,87558.3,91723.8,93819.6,95195.6,95277,94651.1,93223.7,91204.4,-0.64412,-0.341452,0.042033,-0.586601,-1.66403,0.0736631,-0.875133,-4.5785,0.261897,0.549012,-1.92169,-0.905385,-0.524426,-0.794373,-1.21738,-3.10598,-1.73955,-2.5672,-0.803355,-2.41947,-0.0895005,-1.86527,-2.33901,-0.412325,1.08652,-0.384229,-0.650855,0.275469,-0.0655853,0.398568,0.681787,-0.0132366,1.52209,1.27208,1.01456,0.272572,1.99008,-2.50246,0.822516,-1.98905,1.84114,1.89887,2.40122,2.17389,1.76914,1.12576,1.21121,1.52181,2.46018,-1.15618,2.00653,2.446,0.499331,2.05537,2.17502,0.906663,1.69921,1.81439,0.497487,0.931721,1.25897,1.04609,1.18633,2.35381,1.9375,1.43492,2.88877,1.16645,-0.248767,0.0312803,0.664823,0.113851,-3.63209,7317.67,7165.04,7147.75,7204.91,7082.76,7098.9,7346.9,7766.69,8140.65,9159.36,10341.5,11552.2,12055.4,11925.9,12887.3,13873.3,14019,14475.8,15670.3,17596.6,19648,21680.9,23027.5,23629.1,24198,25393,26484.1,27895.9,29343,31129.5,32585.2,33411.6,33363.1,33438.9,33074.5,33012.5,32440.1,31747.5,31275.5,31361.4,31760.2,32637.5,33906.8,35410.7,0.404707,34909.7,33548,31774.5,29596.9,27294.5,25092.8,23174,21637.4,20494,19656,19052.3,18581.8,18233.4,17927,17632.6,7867.52,7717.64,7235.01,6645.03,6060.11,5494.51,4981.66,4587.8,4309.16,4024.88,3799.04,3583.34,3461.33,3388.54,3261.05,2.5371,2.33912,8.40074,5.77976,0.663327,3.45759,10.673,0.393783,3.5833,3.24894,88302.2
1.64926,0.60424,1,0.117843,0.07,45788.3,10172.1,579.479,22680,22657,23736.1,25030.2,26190.5,28506.1,30518.1,33121.4,34725.3,37226.9,40144.7,43978.5,46148.1,51896.6,57801.9,62810.8,65526.7,69259.6,71534.5,76365.8,79580.7,82724.9,86822.6,86519.9,89802.5,93940.5,96189.9,98291.4,101804,103899,104787,104916,103458,104437,106230,108891,110073,114364,116016,117961,116495,118628,118656,120118,-1.21387,0.220128,-1.66469,-0.448848,-2.98372,-1.40385,-0.296228,-2.19574,-1.46388,-1.25452,-1.96525,-0.261506,0.0954854,-2.86552,-0.658202,-1.84765,-1.46495,-0.65721,-0.32393,-0.648568,-3.83042,0.209843,-0.775794,-0.459953,-3.74365,-0.110796,0.840917,-1.42095,1.17568,-0.0957499,0.0602027,0.687542,1.34387,0.700512,1.49603,0.391982,1.38508,0.671441,0.286068,1.23489,1.72832,1.17497,2.45197,2.01336,1.73844,0.598087,1.76156,0.902872,2.37108,0.866837,1.73921,2.27671,0.228325,2.17908,1.97788,1.33871,1.60509,1.80804,0.974938,1.01857,1.51174,0.960931,2.09504,2.11263,2.07428,1.51276,2.52017,0.69641,0.505131,-2.21643,2.23403,1.56295,1.76714,8318.14,7909.69,8001.41,7976.07,8113.74,8447.19,8960.22,9465.31,9863.11,11083.6,12489.6,13997.5,14858,15865.5,16771.4,17245.8,17495.1,18453.7,19985.8,22240.8,24862.6,26906.1,28213.6,28192.8,29019,30446.1,31581.1,32735.3,34557.5,36332.9,37848.9,38944.5,39469.9,40112.8,40461.4,40584.7,40052.9,39759.5,39704.9,40862.4,41745.3,43695.1,45098.4,46734.5,0.576603,45788.3,43554,41389.9,39665.3,38416,37323.5,36156.5,34889.2,33612.2,32521.4,31817.7,31376.1,30921.5,30526,30644.3,10172.1,9709.46,9101.59,8626.9,8374.84,8188.18,7961.75,7687.53,7383.21,7074.27,6877.18,6826.85,6764.77,6595.27,6471.66,5.1384,10.0321,3.36709,4.32093,11.943,13.8162,3.29726,3.07988,10.6158,7.27308,120854
1.49221,0.643593,1,0.0904444,0.07,42308.9,7803.76,554.351,19179.9,19486.4,19723.9,21930.8,23817.4,26682.6,28634.5,30582.3,32243.8,35403.8,37392.3,40876.7,43080.9,49182.8,54423.5,59986.1,63017.1,65874.2,68088.8,73053.4,75737.8,79042.2,83584.4,83059.6,86140.9,90055.5,92787.9,95756,99140.4,101500,102445,102308,101149,102004,102878,106495,107029,112978,115989,118142,117926,118254,116166,113740,-1.25046,-2.08876,0.328804,-1.13066,0.886986,-0.16351,-1.14461,-0.953313,-0.867802,-0.504638,-0.810115,-1.92622,-0.512163,-0.682417,-0.890508,-0.99649,-0.0703176,-2.0541,-0.772403,-1.46573,-0.815898,-0.321347,-2.88194,0.432792,-2.59575,-0.875604,0.765744,0.0869395,0.516819,-0.668656,0.813869,-0.420868,2.02299,1.63476,1.47435,-1.01013,1.43972,-1.25227,1.61677,-1.32882,1.97392,1.5826,2.82826,1.76599,2.08432,0.36499,1.67461,1.34111,2.54352,0.543397,2.08539,2.53485,-0.192197,2.25015,2.3146,1.78798,1.77748,1.80823,1.36998,0.0427385,1.73223,1.17081,2.32745,2.0608,2.63524,0.905028,3.01983,1.41747,0.709771,-1.9195,1.05037,-1.79919,0.470221,7174.8,6948.86,6872.32,6886.49,6682.37,6847.74,7080.14,7161.11,7798.42,9006.87,10454.3,12011.4,12986.1,13836.1,14631.7,15194.4,15506.7,16014.2,17107.4,19023.4,21221.4,23217.3,24796.6,24899.1,25720.2,26713.5,27647.8,28937.4,30633.8,32354,34104.5,35200.9,36106.3,36957.9,37437.7,37806.2,37373.9,37210.5,37028.5,37414.8,38011.3,39639,41230.8,42991.9,0.368669,42308.9,41919,40440.5,38361.4,36009.4,33726.7,31752.9,30249,29266.4,28719.1,28422,28164.6,27825.7,27391.9,26862.6,7803.76,7711.54,7366.2,6882.89,6370.61,5892.09,5497.73,5216.44,5059.54,5031.63,5057.71,5038.45,4971.17,4886.07,4805.92,6.85298,2.27674,8.51506,17.4637,0.818924,9.40847,3.8885,5.5129,11.5048,1.3769,111472
